date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,prod_diff
2015-01-11,Quarter2,finishing,Sunday,11,0.8,4.15,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.668087121,-0.13191287900000004
2015-01-11,Quarter2,finishing,Sunday,8,0.8,2.9,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.653598485,-0.1464015150000001
2015-01-11,Quarter2,finishing,Sunday,5,0.5,4.15,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.609138258,0.10913825799999999
2015-01-11,Quarter2,sweing,Sunday,11,0.6,12.52,831.0,6960.0,30.0,0.0,0,0,53.0,0.600229846,0.000229845999999978
2015-01-11,Quarter2,finishing,Sunday,6,0.8,2.9,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.597348485,-0.202651515
2015-01-11,Quarter2,finishing,Sunday,7,0.8,2.9,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.590435606,-0.20956439400000004
2015-01-11,Quarter2,sweing,Sunday,4,0.8,50.48,562.0,6960.0,0.0,0.0,0,0,58.0,0.473134796,-0.326865204
2015-01-11,Quarter2,sweing,Sunday,5,0.6,20.79,1190.4659913169319,6960.0,0.0,0.0,0,0,57.0,0.452979626,-0.14702037399999995
2015-01-12,Quarter2,finishing,Monday,1,0.8,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.955151515,0.1551515149999999
2015-01-12,Quarter2,finishing,Monday,4,0.35,4.3,1190.4659913169319,3240.0,0.0,0.0,0,0,18.0,0.942213805,0.592213805
2015-01-12,Quarter2,finishing,Monday,3,0.8,4.15,1190.4659913169319,1800.0,0.0,0.0,0,0,10.0,0.905454545,0.10545454499999996
2015-01-12,Quarter2,finishing,Monday,2,0.8,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.880530303,0.08053030299999997
2015-01-12,Quarter2,finishing,Monday,9,0.8,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.858143939,0.05814393899999992
2015-01-12,Quarter2,sweing,Monday,1,0.8,26.16,1099.0,6960.0,50.0,0.0,0,0,59.0,0.850522167,0.05052216700000001
2015-01-12,Quarter2,sweing,Monday,9,0.8,26.16,1093.0,6960.0,50.0,0.0,0,0,59.0,0.850502311,0.05050231099999991
2015-01-12,Quarter2,sweing,Monday,7,0.8,25.9,1031.0,6960.0,50.0,0.0,0,0,56.5,0.850136766,0.050136765999999944
2015-01-12,Quarter2,sweing,Monday,8,0.8,25.9,1190.4659913169319,6960.0,50.0,0.0,0,0,56.5,0.850136766,0.050136765999999944
2015-01-12,Quarter2,finishing,Monday,6,0.8,2.9,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.817424242,0.017424241999999923
2015-01-12,Quarter2,finishing,Monday,5,0.65,4.15,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.809564394,0.159564394
2015-01-12,Quarter2,sweing,Monday,3,0.8,19.87,941.0,6960.0,0.0,0.0,0,0,55.0,0.800273829,0.0002738289999999477
2015-01-12,Quarter2,sweing,Monday,6,0.8,11.41,843.0,5670.0,50.0,0.0,0,0,31.5,0.800181818,0.00018181799999994475
2015-01-12,Quarter2,sweing,Monday,12,0.8,11.61,760.0,4470.0,50.0,0.0,0,0,31.5,0.80007657,7.656999999994252e-05
2015-01-12,Quarter2,sweing,Monday,2,0.8,28.08,737.0,6960.0,50.0,0.0,0,0,58.5,0.8,0.0
2015-01-12,Quarter2,finishing,Monday,8,0.8,2.9,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.725,-0.07500000000000007
2015-01-12,Quarter2,sweing,Monday,10,0.8,50.48,381.0,6930.0,45.0,0.0,0,0,58.5,0.688557555,-0.111442445
2015-01-12,Quarter2,sweing,Monday,5,0.65,20.79,1141.0,6960.0,0.0,0.0,0,0,59.0,0.650040783,4.078299999998869e-05
2015-01-12,Quarter2,sweing,Monday,11,0.65,12.52,1004.0,6960.0,44.0,0.0,0,0,53.0,0.64998056,-1.9439999999981694e-05
2015-01-12,Quarter2,finishing,Monday,7,0.8,2.9,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.648106061,-0.15189393900000003
2015-01-12,Quarter2,finishing,Monday,11,0.8,4.15,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.640577652,-0.159422348
2015-01-12,Quarter2,sweing,Monday,4,0.35,22.4,581.0,6960.0,0.0,0.0,0,0,51.5,0.35063299,0.0006329899999999999
2015-01-12,Quarter2,finishing,Monday,10,0.8,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.24625,-0.5537500000000001
2015-01-13,Quarter2,finishing,Tuesday,4,0.35,4.3,1190.4659913169319,2160.0,0.0,0.0,0,0,12.0,0.952020202,0.6020202020000001
2015-01-13,Quarter2,finishing,Tuesday,1,0.8,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,2.0,0.951420455,0.151420455
2015-01-13,Quarter2,finishing,Tuesday,10,0.8,3.94,1190.4659913169319,5400.0,0.0,0.0,0,0,20.0,0.912766667,0.11276666699999993
2015-01-13,Quarter2,finishing,Tuesday,3,0.8,4.15,1190.4659913169319,1620.0,0.0,0.0,0,0,9.0,0.901262626,0.10126262599999991
2015-01-13,Quarter2,finishing,Tuesday,9,0.8,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.858143939,0.05814393899999992
2015-01-13,Quarter2,sweing,Tuesday,1,0.8,26.16,1073.0,6960.0,50.0,0.0,0,0,59.0,0.850502311,0.05050231099999991
2015-01-13,Quarter2,sweing,Tuesday,9,0.8,26.16,1156.0,6960.0,50.0,0.0,0,0,59.0,0.850502311,0.05050231099999991
2015-01-13,Quarter2,sweing,Tuesday,8,0.8,25.9,1190.4659913169319,6960.0,50.0,0.0,0,0,57.0,0.850252525,0.05025252499999999
2015-01-13,Quarter2,sweing,Tuesday,7,0.8,25.9,1126.0,6960.0,50.0,0.0,0,0,56.5,0.850136766,0.050136765999999944
2015-01-13,Quarter2,finishing,Tuesday,5,0.65,4.15,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.821354167,0.17135416699999995
2015-01-13,Quarter2,finishing,Tuesday,2,0.8,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.805909091,0.005909090999999922
2015-01-13,Quarter2,sweing,Tuesday,6,0.8,11.61,1004.0,5670.0,50.0,0.0,0,0,31.5,0.800246753,0.00024675299999998845
2015-01-13,Quarter2,sweing,Tuesday,12,0.8,11.61,1063.0,5670.0,50.0,0.0,0,0,31.5,0.800246753,0.00024675299999998845
2015-01-13,Quarter2,sweing,Tuesday,2,0.8,28.08,723.0,6960.0,50.0,0.0,0,0,58.5,0.8,0.0
2015-01-13,Quarter2,sweing,Tuesday,3,0.8,42.27,465.0,6960.0,50.0,0.0,0,0,55.0,0.705576584,-0.09442341600000004
2015-01-13,Quarter2,finishing,Tuesday,8,0.8,2.9,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.681060606,-0.11893939400000009
2015-01-13,Quarter2,finishing,Tuesday,7,0.8,2.9,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.670075758,-0.12992424200000008
2015-01-13,Quarter2,finishing,Tuesday,11,0.8,4.15,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.601278409,-0.1987215910000001
2015-01-13,Quarter2,sweing,Tuesday,11,0.7,27.13,530.0,6960.0,37.0,0.0,0,0,53.0,0.582301029,-0.11769897099999993
2015-01-13,Quarter2,sweing,Tuesday,5,0.7,20.79,1190.4659913169319,6960.0,0.0,0.0,0,0,58.0,0.526810345,-0.17318965499999994
2015-01-13,Quarter2,sweing,Tuesday,4,0.5,22.4,783.0,6960.0,23.0,0.0,0,0,56.5,0.500380799,0.00038079899999998723
2015-01-13,Quarter2,sweing,Tuesday,10,0.35,22.4,715.0,6960.0,23.0,0.0,0,0,56.5,0.35020649,0.00020649000000000362
2015-01-14,Quarter2,finishing,Wednesday,11,0.8,4.15,1190.4659913169319,1980.0,0.0,0.0,0,0,7.0,0.934607438,0.13460743799999997
2015-01-14,Quarter2,finishing,Wednesday,4,0.35,4.3,1190.4659913169319,2700.0,0.0,0.0,0,0,8.0,0.908080808,0.558080808
2015-01-14,Quarter2,sweing,Wednesday,7,0.8,25.9,1150.0,6960.0,50.0,0.0,0,0,56.5,0.900144811,0.10014481099999994
2015-01-14,Quarter2,finishing,Wednesday,1,0.8,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.891723485,0.09172348499999994
2015-01-14,Quarter2,finishing,Wednesday,5,0.65,4.15,1190.4659913169319,1440.0,0.0,0.0,0,0,15.0,0.864583333,0.214583333
2015-01-14,Quarter2,finishing,Wednesday,9,0.8,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.858143939,0.05814393899999992
2015-01-14,Quarter2,sweing,Wednesday,9,0.8,26.16,1190.4659913169319,6960.0,50.0,0.0,0,0,59.0,0.850502311,0.05050231099999991
2015-01-14,Quarter2,sweing,Wednesday,8,0.8,25.9,1190.4659913169319,6960.0,50.0,0.0,0,0,56.5,0.850136766,0.050136765999999944
2015-01-14,Quarter2,finishing,Wednesday,7,0.8,2.9,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.837594697,0.037594696999999955
2015-01-14,Quarter2,finishing,Wednesday,3,0.8,4.15,1190.4659913169319,1440.0,0.0,0.0,0,0,7.0,0.820833333,0.02083333300000001
2015-01-14,Quarter2,sweing,Wednesday,12,0.8,11.61,1159.0,2970.0,50.0,0.0,0,0,31.5,0.800313433,0.0003134329999999741
2015-01-14,Quarter2,sweing,Wednesday,6,0.8,11.61,972.0,5670.0,38.0,0.0,0,0,31.5,0.800246753,0.00024675299999998845
2015-01-14,Quarter2,sweing,Wednesday,1,0.8,26.16,1092.0,6960.0,50.0,0.0,0,0,59.0,0.800117103,0.00011710300000000728
2015-01-14,Quarter2,sweing,Wednesday,5,0.7,20.79,965.0,6960.0,0.0,0.0,0,0,58.0,0.700095563,9.556300000002071e-05
2015-01-14,Quarter2,finishing,Wednesday,8,0.8,2.9,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.667329545,-0.13267045500000008
2015-01-14,Quarter2,sweing,Wednesday,4,0.6,22.4,816.0,5100.0,23.0,0.0,0,0,57.0,0.600369686,0.0003696859999999802
2015-01-14,Quarter2,sweing,Wednesday,10,0.5,22.4,947.0,3390.0,23.0,0.0,0,0,56.5,0.499980334,-1.966599999997376e-05
2015-01-14,Quarter2,sweing,Wednesday,11,0.35,14.61,838.0,6960.0,23.0,0.0,0,0,55.0,0.35003125,3.125000000003819e-05
2015-01-14,Quarter2,finishing,Wednesday,10,0.8,3.94,1190.4659913169319,1260.0,0.0,0.0,0,0,8.0,0.332359307,-0.46764069300000005
2015-01-14,Quarter2,sweing,Wednesday,2,0.8,51.02,1086.0,4260.0,27.0,0.0,0,0,57.0,0.311207464,-0.48879253600000006
2015-01-14,Quarter2,finishing,Wednesday,2,0.8,3.94,1190.4659913169319,1260.0,0.0,0.0,0,0,8.0,0.247316017,-0.5526839830000001
2015-01-15,Quarter3,finishing,Thursday,4,0.35,4.3,1190.4659913169319,3600.0,0.0,0.0,0,0,20.0,0.988636364,0.638636364
2015-01-15,Quarter3,finishing,Thursday,10,0.8,3.94,1190.4659913169319,3420.0,0.0,0.0,0,0,19.0,0.953110048,0.15311004799999994
2015-01-15,Quarter3,finishing,Thursday,1,0.8,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.884261364,0.08426136399999995
2015-01-15,Quarter3,finishing,Thursday,5,0.65,4.15,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.860653409,0.21065340899999996
2015-01-15,Quarter3,finishing,Thursday,9,0.8,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.858143939,0.05814393899999992
2015-01-15,Quarter3,sweing,Thursday,1,0.8,26.16,1160.0,6960.0,50.0,0.0,0,0,59.0,0.850502311,0.05050231099999991
2015-01-15,Quarter3,sweing,Thursday,8,0.8,25.9,1177.0,6960.0,50.0,0.0,0,0,56.5,0.850415628,0.05041562799999999
2015-01-15,Quarter3,sweing,Thursday,7,0.8,25.9,1190.4659913169319,6960.0,50.0,0.0,0,0,56.5,0.850136766,0.050136765999999944
2015-01-15,Quarter3,sweing,Thursday,9,0.8,26.16,1190.4659913169319,6960.0,50.0,0.0,0,0,59.0,0.800117103,0.00011710300000000728
2015-01-15,Quarter3,sweing,Thursday,6,0.8,11.61,1084.0,4950.0,38.0,0.0,0,0,31.5,0.80003139,3.13899999999645e-05
2015-01-15,Quarter3,sweing,Thursday,12,0.8,11.61,1190.4659913169319,4950.0,50.0,0.0,0,0,31.5,0.80003139,3.13899999999645e-05
2015-01-15,Quarter3,sweing,Thursday,5,0.7,20.79,391.0,6960.0,0.0,0.0,0,0,58.0,0.700060345,6.03450000000727e-05
2015-01-15,Quarter3,finishing,Thursday,7,0.8,2.9,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.689299242,-0.11070075800000001
2015-01-15,Quarter3,sweing,Thursday,3,0.5,22.52,1102.0,6960.0,30.0,0.0,0,0,56.5,0.660683293,0.16068329299999995
2015-01-15,Quarter3,sweing,Thursday,4,0.65,22.52,872.0,6960.0,26.0,0.0,0,0,56.0,0.650130952,0.0001309520000000175
2015-01-15,Quarter3,finishing,Thursday,8,0.8,2.9,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.606912879,-0.19308712100000003
2015-01-15,Quarter3,sweing,Thursday,10,0.6,22.52,1076.0,6960.0,23.0,0.0,0,0,56.5,0.600291767,0.00029176699999999833
2015-01-15,Quarter3,sweing,Thursday,11,0.5,14.89,917.0,6960.0,30.0,0.0,0,0,55.0,0.500025069,2.5068999999988684e-05
2015-01-15,Quarter3,sweing,Thursday,2,0.5,22.94,1044.0,6960.0,23.0,0.0,0,0,54.5,0.499998888,-1.112000000025315e-06
2015-01-17,Quarter3,finishing,Saturday,5,0.65,4.15,1190.4659913169319,2700.0,0.0,0.0,0,0,15.0,0.98719697,0.33719696999999993
2015-01-17,Quarter3,finishing,Saturday,2,0.8,3.94,1190.4659913169319,1800.0,0.0,0.0,0,0,10.0,0.980909091,0.18090909099999997
2015-01-17,Quarter3,finishing,Saturday,10,0.8,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.974621212,0.17462121199999991
2015-01-17,Quarter3,finishing,Saturday,1,0.8,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.884261364,0.08426136399999995
2015-01-17,Quarter3,finishing,Saturday,9,0.8,3.94,1190.4659913169319,1800.0,0.0,0.0,0,0,10.0,0.82680303,0.02680302999999995
2015-01-17,Quarter3,sweing,Saturday,6,0.8,11.41,1067.0,5490.0,50.0,0.0,0,0,30.5,0.800343766,0.0003437659999999676
2015-01-17,Quarter3,sweing,Saturday,12,0.8,11.61,1039.0,5670.0,50.0,0.0,0,0,31.5,0.800246753,0.00024675299999998845
2015-01-17,Quarter3,sweing,Saturday,7,0.8,25.9,1190.4659913169319,6960.0,50.0,0.0,0,0,56.5,0.800128721,0.0001287209999999428
2015-01-17,Quarter3,sweing,Saturday,8,0.8,25.9,1190.4659913169319,6960.0,50.0,0.0,0,0,56.5,0.800128721,0.0001287209999999428
2015-01-17,Quarter3,sweing,Saturday,1,0.8,48.68,171.0,6960.0,50.0,0.0,0,0,59.0,0.800117103,0.00011710300000000728
2015-01-17,Quarter3,sweing,Saturday,9,0.8,26.16,1128.0,6960.0,50.0,0.0,0,0,59.0,0.800117103,0.00011710300000000728
2015-01-17,Quarter3,sweing,Saturday,2,0.6,22.94,865.0,6570.0,23.0,0.0,0,0,56.5,0.77011398,0.17011398
2015-01-17,Quarter3,sweing,Saturday,4,0.7,22.52,825.0,6960.0,50.0,0.0,0,0,56.5,0.7005417,0.0005417000000000893
2015-01-17,Quarter3,finishing,Saturday,8,0.8,2.9,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.675568182,-0.12443181800000003
2015-01-17,Quarter3,finishing,Saturday,7,0.8,2.9,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.661837121,-0.13816287900000002
2015-01-17,Quarter3,sweing,Saturday,10,0.65,22.52,1163.0,6960.0,35.0,0.0,0,0,54.0,0.650198653,0.00019865299999999309
2015-01-17,Quarter3,sweing,Saturday,3,0.6,22.52,1140.0,6960.0,30.0,0.0,0,0,56.5,0.600291767,0.00029176699999999833
2015-01-17,Quarter3,sweing,Saturday,11,0.6,14.89,1027.0,6960.0,38.0,0.0,0,0,56.0,0.600273268,0.0002732680000000487
2015-01-17,Quarter3,finishing,Saturday,6,0.8,2.9,1190.4659913169319,900.0,0.0,0.0,0,0,5.0,0.465757576,-0.33424242400000004
2015-01-17,Quarter3,sweing,Saturday,5,0.7,41.19,1052.0,6960.0,21.0,0.0,0,0,58.0,0.452012539,-0.24798746099999996
2015-01-17,Quarter3,finishing,Saturday,11,0.8,4.15,1190.4659913169319,1260.0,0.0,0.0,0,0,7.0,0.313852814,-0.48614718600000006
2015-01-18,Quarter3,finishing,Sunday,5,0.6,4.15,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.852793561,0.25279356100000006
2015-01-18,Quarter3,finishing,Sunday,11,0.65,4.15,1190.4659913169319,2160.0,0.0,0.0,0,0,12.0,0.838383838,0.18838383800000003
2015-01-18,Quarter3,finishing,Sunday,6,0.8,2.9,1190.4659913169319,1800.0,0.0,0.0,0,0,10.0,0.804848485,0.0048484849999999025
2015-01-18,Quarter3,sweing,Sunday,6,0.8,11.41,1140.0,5490.0,50.0,0.0,0,0,30.5,0.800343766,0.0003437659999999676
2015-01-18,Quarter3,sweing,Sunday,7,0.8,48.84,624.0,6960.0,50.0,0.0,0,0,56.5,0.800128721,0.0001287209999999428
2015-01-18,Quarter3,sweing,Sunday,8,0.8,25.9,1190.4659913169319,6960.0,38.0,0.0,0,0,56.5,0.800128721,0.0001287209999999428
2015-01-18,Quarter3,sweing,Sunday,9,0.8,26.16,1190.4659913169319,3660.0,50.0,0.0,0,0,59.0,0.800015009,1.5008999999954753e-05
2015-01-18,Quarter3,sweing,Sunday,4,0.7,22.52,882.0,6960.0,50.0,0.0,0,0,56.5,0.7005417,0.0005417000000000893
2015-01-18,Quarter3,sweing,Sunday,10,0.7,22.52,1002.0,6960.0,40.0,0.0,0,0,56.0,0.700094156,9.415600000006741e-05
2015-01-18,Quarter3,finishing,Sunday,7,0.8,2.9,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.692045455,-0.10795454500000001
2015-01-18,Quarter3,sweing,Sunday,12,0.8,26.87,585.0,5670.0,50.0,0.0,0,0,31.5,0.662255892,-0.13774410800000003
2015-01-18,Quarter3,sweing,Sunday,3,0.65,22.52,1138.0,6960.0,35.0,0.0,0,0,56.5,0.650416734,0.0004167339999999742
2015-01-18,Quarter3,sweing,Sunday,11,0.65,14.89,1140.0,6960.0,44.0,0.0,0,0,57.0,0.650299575,0.00029957499999999637
2015-01-18,Quarter3,sweing,Sunday,2,0.65,22.94,1025.0,6960.0,26.0,0.0,0,0,56.5,0.650243497,0.0002434969999999259
2015-01-18,Quarter3,finishing,Sunday,8,0.8,2.9,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.639867424,-0.16013257600000008
2015-01-18,Quarter3,sweing,Sunday,5,0.6,20.4,1031.0,6960.0,30.0,0.0,0,0,58.0,0.600062696,6.269599999997322e-05
2015-01-18,Quarter3,finishing,Sunday,9,0.8,3.94,1190.4659913169319,1800.0,0.0,0.0,0,0,10.0,0.582045455,-0.217954545
2015-01-18,Quarter3,sweing,Sunday,1,0.8,49.1,1190.4659913169319,6960.0,24.0,0.0,0,0,57.5,0.403242161,-0.39675783900000006
2015-01-18,Quarter3,finishing,Sunday,10,0.7,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.235795455,-0.46420454499999997
2015-01-19,Quarter3,finishing,Monday,4,0.7,4.3,1190.4659913169319,5040.0,0.0,0.0,0,0,28.0,0.977272727,0.27727272700000005
2015-01-19,Quarter3,finishing,Monday,9,0.8,3.94,1190.4659913169319,1800.0,0.0,0.0,0,0,10.0,0.964106061,0.16410606099999991
2015-01-19,Quarter3,finishing,Monday,5,0.65,4.15,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.958901515,0.30890151499999996
2015-01-19,Quarter3,sweing,Monday,6,0.8,11.41,1028.0,4380.0,50.0,0.0,0,0,31.0,0.800358775,0.00035877499999992235
2015-01-19,Quarter3,sweing,Monday,8,0.8,25.9,1190.4659913169319,3630.0,50.0,0.0,0,0,56.5,0.800162602,0.00016260199999995617
2015-01-19,Quarter3,sweing,Monday,9,0.8,26.16,1190.4659913169319,6960.0,50.0,0.0,0,0,59.0,0.800117103,0.00011710300000000728
2015-01-19,Quarter3,finishing,Monday,12,0.8,2.9,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.793844697,-0.006155303000000001
2015-01-19,Quarter3,sweing,Monday,2,0.7,22.94,1006.0,6960.0,38.0,0.0,0,0,56.5,0.750517565,0.05051756500000004
2015-01-19,Quarter3,sweing,Monday,4,0.7,22.52,930.0,6960.0,50.0,0.0,0,0,57.0,0.750068049,0.05006804900000006
2015-01-19,Quarter3,sweing,Monday,3,0.7,22.52,1095.0,6960.0,50.0,0.0,0,0,56.5,0.750062751,0.050062751000000016
2015-01-19,Quarter3,sweing,Monday,10,0.7,22.52,938.0,6960.0,50.0,0.0,0,0,56.0,0.750057359,0.05005735900000008
2015-01-19,Quarter3,sweing,Monday,11,0.7,14.89,1190.4659913169319,6960.0,50.0,0.0,0,0,57.0,0.700170388,0.0001703880000000213
2015-01-19,Quarter3,finishing,Monday,8,0.8,2.9,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.683806818,-0.11619318200000006
2015-01-19,Quarter3,sweing,Monday,5,0.65,20.4,1190.4659913169319,6960.0,35.0,0.0,0,0,58.0,0.650066445,6.644499999997056e-05
2015-01-19,Quarter3,sweing,Monday,7,0.8,48.84,1040.0,6960.0,30.0,0.0,0,0,57.0,0.576460393,-0.22353960700000008
2015-01-19,Quarter3,sweing,Monday,1,0.5,22.94,1190.4659913169319,6960.0,30.0,0.0,0,0,56.5,0.549969429,0.04996942900000001
2015-01-19,Quarter3,finishing,Monday,10,0.7,3.94,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.538399621,-0.1616003789999999
2015-01-19,Quarter3,finishing,Monday,11,0.7,4.15,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.409545455,-0.29045454499999995
2015-01-19,Quarter3,sweing,Monday,12,0.35,15.26,1111.0,6120.0,23.0,0.0,0,0,34.0,0.35021836,0.00021836000000002853
2015-01-20,Quarter3,finishing,Tuesday,5,0.7,4.15,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,1.033570076,0.333570076
2015-01-20,Quarter3,sweing,Tuesday,6,0.8,11.41,1047.0,5580.0,50.0,0.0,0,0,31.0,0.800261486,0.00026148599999997746
2015-01-20,Quarter3,sweing,Tuesday,8,0.8,25.9,1190.4659913169319,6960.0,50.0,0.0,0,0,56.5,0.800128721,0.0001287209999999428
2015-01-20,Quarter3,sweing,Tuesday,9,0.8,26.16,399.0,6960.0,50.0,0.0,0,0,59.0,0.800117103,0.00011710300000000728
2015-01-20,Quarter3,sweing,Tuesday,4,0.7,22.52,983.0,6960.0,50.0,0.0,0,0,57.0,0.750068049,0.05006804900000006
2015-01-20,Quarter3,sweing,Tuesday,10,0.7,22.52,1108.0,6960.0,50.0,0.0,0,0,56.0,0.750057359,0.05005735900000008
2015-01-20,Quarter3,sweing,Tuesday,3,0.7,22.52,1134.0,6960.0,50.0,0.0,0,0,57.0,0.750037968,0.050037968000000044
2015-01-20,Quarter3,sweing,Tuesday,2,0.7,22.94,1190.4659913169319,6960.0,50.0,0.0,0,0,57.0,0.750031898,0.050031898000000075
2015-01-20,Quarter3,finishing,Tuesday,9,0.8,3.94,1190.4659913169319,1800.0,0.0,0.0,0,0,10.0,0.72830303,-0.07169697000000008
2015-01-20,Quarter3,sweing,Tuesday,11,0.7,14.89,1190.4659913169319,6960.0,50.0,0.0,0,0,57.0,0.700170388,0.0001703880000000213
2015-01-20,Quarter3,sweing,Tuesday,5,0.7,20.4,1190.4659913169319,6960.0,50.0,0.0,0,0,57.0,0.700063796,6.379600000006036e-05
2015-01-20,Quarter3,finishing,Tuesday,8,0.8,2.9,1190.4659913169319,1440.0,0.0,0.0,0,0,8.0,0.639867424,-0.16013257600000008
2015-01-20,Quarter3,sweing,Tuesday,12,0.5,15.26,1190.4659913169319,3720.0,23.0,0.0,0,0,34.0,0.500290419,0.00029041900000004173
2015-01-20,Quarter3,sweing,Tuesday,7,0.35,22.94,1190.4659913169319,6960.0,30.0,0.0,0,0,56.0,0.400332792,0.050332792000000015
2015-01-20,Quarter3,finishing,Tuesday,11,0.7,4.15,1190.4659913169319,2700.0,0.0,0.0,0,0,15.0,0.362666667,-0.33733333299999996
2015-01-21,Quarter3,finishing,Wednesday,4,0.75,4.3,1190.4659913169319,6000.0,0.0,0.0,0,0,20.0,0.978525641,0.22852564099999995
2015-01-21,Quarter3,finishing,Wednesday,2,0.7,3.94,1190.4659913169319,5100.0,0.0,0.0,0,0,17.0,0.912202112,0.21220211200000005
2015-01-21,Quarter3,sweing,Wednesday,4,0.75,22.52,825.0,6960.0,50.0,0.0,0,0,56.0,0.900556277,0.15055627699999996
2015-01-21,Quarter3,sweing,Wednesday,6,0.8,11.61,916.0,5760.0,50.0,0.0,0,0,89.0,0.850410511,0.050410510999999936
2015-01-21,Quarter3,finishing,Wednesday,9,0.8,3.94,1190.4659913169319,2400.0,0.0,0.0,0,0,8.0,0.827147436,0.027147435999999914
2015-01-21,Quarter3,sweing,Wednesday,8,0.8,25.9,562.0,6960.0,38.0,0.0,0,0,56.5,0.800436542,0.0004365419999999842
2015-01-21,Quarter3,sweing,Wednesday,2,0.7,22.94,1190.4659913169319,6960.0,50.0,0.0,0,0,57.0,0.800415742,0.10041574200000003
2015-01-21,Quarter3,sweing,Wednesday,10,0.7,22.52,1190.4659913169319,6960.0,50.0,0.0,0,0,56.0,0.800020563,0.10002056300000006
2015-01-21,Quarter3,finishing,Wednesday,5,0.7,4.15,1190.4659913169319,2400.0,0.0,0.0,0,0,8.0,0.758173077,0.05817307700000007
2015-01-21,Quarter3,sweing,Wednesday,5,0.7,20.4,1190.4659913169319,6960.0,50.0,0.0,0,0,58.0,0.750344828,0.050344828000000064
2015-01-21,Quarter3,sweing,Wednesday,3,0.7,22.52,1139.0,6960.0,50.0,0.0,0,0,57.0,0.750068049,0.05006804900000006
2015-01-21,Quarter3,sweing,Wednesday,11,0.7,14.89,1190.4659913169319,6960.0,50.0,0.0,0,0,57.0,0.700170388,0.0001703880000000213
2015-01-21,Quarter3,sweing,Wednesday,1,0.65,22.94,1190.4659913169319,6960.0,34.0,0.0,0,0,57.0,0.700029771,0.050029770999999945
2015-01-21,Quarter3,sweing,Wednesday,12,0.6,15.26,1190.4659913169319,6360.0,23.0,0.0,0,0,34.0,0.60017284,0.00017284000000006294
2015-01-21,Quarter3,finishing,Wednesday,8,0.8,2.9,1190.4659913169319,2400.0,0.0,0.0,0,0,8.0,0.594871795,-0.20512820500000006
2015-01-21,Quarter3,sweing,Wednesday,9,0.8,54.56,757.0,4140.0,29.0,0.0,0,0,58.0,0.520237649,-0.279762351
2015-01-21,Quarter3,finishing,Wednesday,1,0.65,3.94,1190.4659913169319,2400.0,0.0,0.0,0,0,8.0,0.505128205,-0.14487179500000003
